Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD840C,11.1,low,0.25,Snack Foods,46.8,OUT32A,1990,High,Tier 3,Supermarket Type1,1546.34
FD993S,16.93,regular,0.29,Snack Foods,92.94,OUT14A,1994,,Tier 3,Supermarket Type3,1807.16
FD656H,11.29,regular,0.11,Frozen Foods,193.18,OUT73I,2001,Medium,Tier 3,Supermarket Type2,1637.44
FD266U,7.19,regular,0.34,Breakfast,185.67,OUT68P,1993,Small,Tier 2,Supermarket Type1,1188.37
FD790W,12.64,low,0.18,Canned,230.08,OUT34L,2004,Medium,Tier 3,Supermarket Type2,1390.64
FD785G,8.06,regular,0.37,Others,39.34,OUT33I,2000,Small,Tier 2,Supermarket Type2,1107.01
FD341C,5.81,low,0.2,Breads,188.02,OUT44V,1994,Medium,Tier 2,Grocery Store,592.83
FD163Q,17.45,regular,0.28,Fruits and Vegetables,266.97,OUT25D,1994,High,Tier 1,Supermarket Type2,2163.32
FD754S,6.57,regular,0.09,Canned,100.84,OUT57N,1992,High,Tier 1,Supermarket Type2,1830.14
FD865M,16.86,NA,0.06,Health and Hygiene,212.92,OUT57A,2007,Small,Tier 2,Supermarket Type3,1417.99
FD994Y,10.26,low,0.39,Seafood,241.3,OUT20H,1999,High,Tier 3,Supermarket Type1,1123.37
FD617M,12.01,low,0.37,Hard Drinks,149.25,OUT83I,1989,Small,Tier 3,Grocery Store,751.45
FD310T,12.4,regular,0.33,Canned,38.49,OUT84F,1987,Small,Tier 3,Supermarket Type3,1439.41
FD525D,16.61,low,0.31,Breakfast,59.22,OUT82D,2002,,Tier 3,Supermarket Type3,2262.7
FD936A,17.43,regular,0.14,Breakfast,35.61,OUT37L,1987,Medium,Tier 2,Grocery Store,762.34
FD654D,18.66,regular,0.26,Snack Foods,51.55,OUT18E,1986,High,Tier 1,Supermarket Type2,1955.35
FD846P,16.2,regular,0.18,Meat,229.4,OUT63X,1997,Small,Tier 3,Supermarket Type1,677.12
FD777I,18.55,regular,0.06,Breakfast,68.14,OUT27P,1996,Small,Tier 3,Supermarket Type3,1629.06
FD845O,16.01,low,0.3,Frozen Foods,100.53,OUT10W,1985,,Tier 1,Supermarket Type3,3665.28
FD943O,6.82,regular,0.11,Meat,240.36,OUT41D,1996,High,Tier 2,Supermarket Type3,3988.77
FD132Z,18.03,regular,0.31,Dairy,121.31,OUT94A,2004,High,Tier 1,Supermarket Type1,1205.75
FD708C,11.86,low,0.25,Fruits and Vegetables,149.92,OUT67M,2006,,Tier 1,Supermarket Type1,1057.53
FD339I,12.48,low,0.13,Snack Foods,89.23,OUT37W,2009,Medium,Tier 2,Grocery Store,972.52
FD689U,21.07,low,0.04,Snack Foods,126.71,OUT83M,2009,Small,Tier 3,Supermarket Type2,1271.07
FD633O,,low,0.37,Breads,265.96,OUT62T,1993,Small,Tier 3,Supermarket Type2,1236.69
FD148W,20.81,low,0.05,Snack Foods,107.75,OUT92Q,1997,High,Tier 2,Supermarket Type3,4119.8
FD485L,9.3,regular,0.37,Breads,260.16,OUT78E,1992,Small,Tier 2,Supermarket Type3,2025.62
FD675A,11.03,NA,0.13,Health and Hygiene,192.72,OUT63J,2001,Medium,Tier 1,Supermarket Type1,1136.33
FD438P,6.33,regular,0.33,Dairy,106.7,OUT20C,1996,Medium,Tier 1,Supermarket Type1,1364.38
FD789M,16.1,NA,0.09,Household,171.98,OUT87C,1987,Medium,Tier 2,Grocery Store,717.58
FD410A,4.74,low,0.13,Baking Goods,228.31,OUT37M,2008,Small,Tier 2,Supermarket Type3,1710.81
FD820N,,regular,0.08,Frozen Foods,200.72,OUT60P,2002,High,Tier 3,Supermarket Type1,1103.98
FD764W,19.6,regular,0.04,Breads,182.41,OUT49Q,1996,Medium,Tier 3,Supermarket Type3,2162.85
FD879U,,regular,0.11,Seafood,48.16,OUT36X,1995,,Tier 2,Grocery Store,975.38
FD116Q,13.0,low,0.4,Starchy Foods,84.52,OUT80L,2003,High,Tier 1,Supermarket Type1,1436.8
FD335Y,7.23,regular,0.23,Starchy Foods,130.06,OUT82P,2000,Small,Tier 2,Supermarket Type1,803.37
FD857F,16.99,regular,0.21,Breads,42.69,OUT68K,2008,High,Tier 3,Supermarket Type3,3815.72
FD600L,9.69,low,0.39,Hard Drinks,188.3,OUT79P,1986,High,Tier 3,Supermarket Type1,1271.62
FD240O,,low,0.01,Snack Foods,222.59,OUT39E,2007,Small,Tier 2,Grocery Store,529.2
FD482D,16.72,low,0.36,Dairy,133.08,OUT89O,2006,High,Tier 2,Supermarket Type1,1977.83
FD664A,13.69,regular,0.22,Seafood,116.0,OUT11B,2001,Small,Tier 3,Grocery Store,448.14
FD790B,19.76,regular,0.15,Soft Drinks,73.78,OUT32G,1988,High,Tier 3,Grocery Store,978.5
FD358W,15.76,low,0.3,Dairy,101.73,OUT44Y,1997,High,Tier 3,Supermarket Type1,1572.6
FD349S,7.7,NA,0.06,Household,224.62,OUT38T,2006,Medium,Tier 3,Supermarket Type3,2149.32
FD486J,8.15,NA,0.38,Household,121.1,OUT70D,2005,Medium,Tier 2,Grocery Store,804.66
FD760Y,14.73,low,0.33,Fruits and Vegetables,96.02,OUT52K,1988,Medium,Tier 2,Grocery Store,836.95
FD586R,,low,0.18,Snack Foods,239.53,OUT15E,2006,High,Tier 3,Supermarket Type1,1386.16
FD312L,19.5,low,0.18,Soft Drinks,178.63,OUT28W,2007,Medium,Tier 1,Supermarket Type1,990.56
FD346K,16.55,low,0.27,Others,128.81,OUT59R,2002,Small,Tier 3,Supermarket Type2,1501.48
FD180G,9.82,regular,0.12,Breads,111.15,OUT54D,1988,High,Tier 3,Supermarket Type1,1505.03
FD887N,5.19,low,0.38,Starchy Foods,241.45,OUT86Z,2009,Medium,Tier 3,Grocery Store,639.5
FD333W,21.34,low,0.4,Breads,150.6,OUT80Y,1998,Medium,Tier 2,Supermarket Type2,1725.26
FD917P,16.25,regular,0.19,Canned,74.04,OUT19F,1993,High,Tier 2,Grocery Store,1180.27
FD424X,14.6,regular,0.21,Dairy,269.79,OUT23F,1985,High,Tier 2,Supermarket Type1,1162.87
FD235F,16.81,regular,0.32,Meat,96.33,OUT33B,1999,Medium,Tier 1,Supermarket Type2,1602.05
FD667F,7.49,low,0.09,Starchy Foods,230.14,OUT86M,1995,Small,Tier 2,Grocery Store,511.36
FD897F,10.62,low,0.11,Others,198.14,OUT81P,2003,,Tier 2,Supermarket Type2,1810.52
FD408R,7.38,regular,0.35,Canned,100.7,OUT73J,1987,Small,Tier 2,Supermarket Type1,855.36
FD595Y,18.82,regular,0.34,Canned,50.79,OUT19X,1993,Medium,Tier 2,Supermarket Type2,1864.03
FD238T,5.19,NA,0.3,Health and Hygiene,82.55,OUT10Z,1995,Medium,Tier 1,Supermarket Type1,1384.83
FD935P,20.24,regular,0.23,Others,105.35,OUT86I,1994,Medium,Tier 2,Supermarket Type3,2760.37
FD507U,14.81,low,0.4,Breads,39.26,OUT47V,2007,Medium,Tier 1,Supermarket Type3,3138.92
FD936Y,16.77,low,0.15,Seafood,87.61,OUT60X,1988,Medium,Tier 2,Supermarket Type2,2066.79
FD825N,8.57,low,0.38,Baking Goods,263.83,OUT66Z,1994,High,Tier 2,Grocery Store,1281.27
FD410P,9.84,NA,0.31,Household,117.32,OUT42Q,1989,Small,Tier 3,Supermarket Type3,1892.03
FD590L,8.95,regular,0.17,Starchy Foods,73.95,OUT61I,2001,Medium,Tier 3,Grocery Store,1006.52
FD708O,13.42,low,0.03,Starchy Foods,251.34,OUT20G,2009,High,Tier 3,Supermarket Type2,1948.23
FD145K,21.25,NA,0.22,Health and Hygiene,190.63,OUT92R,2005,High,Tier 3,Supermarket Type1,1860.0
FD200Q,15.56,regular,0.26,Others,251.81,OUT38G,2008,Small,Tier 1,Supermarket Type3,1949.83
FD890R,17.62,NA,0.29,Health and Hygiene,122.92,OUT85S,2001,Medium,Tier 2,Supermarket Type2,2012.88
FD402A,12.95,regular,0.01,Dairy,205.97,OUT20H,2008,Medium,Tier 1,Grocery Store,983.29
FD903N,11.93,regular,0.06,Dairy,256.4,OUT76E,1996,Medium,Tier 2,Supermarket Type2,2252.68
FD563U,10.39,low,0.32,Seafood,33.19,OUT18T,1986,High,Tier 3,Supermarket Type3,2360.66
FD793Z,5.54,low,0.31,Frozen Foods,38.18,OUT31V,1992,High,Tier 1,Supermarket Type2,2911.08
FD573O,7.86,low,0.28,Canned,57.08,OUT61O,1990,High,Tier 2,Supermarket Type2,2427.0
FD728M,20.4,regular,0.39,Canned,110.41,OUT67L,1998,Small,Tier 3,Supermarket Type3,1461.58
FD870T,5.72,low,0.1,Others,264.88,OUT18K,1988,Small,Tier 2,Supermarket Type1,718.8
FD216Q,8.71,regular,0.18,Canned,60.11,OUT95F,2001,Small,Tier 2,Supermarket Type2,1042.44
FD456W,17.61,regular,0.38,Breads,145.75,OUT68N,1990,High,Tier 1,Supermarket Type3,3630.77
FD344T,20.23,low,0.12,Meat,234.52,OUT24L,1996,,Tier 1,Supermarket Type1,1499.38
FD688Y,7.22,regular,0.03,Dairy,111.94,OUT64L,2000,High,Tier 1,Supermarket Type3,3491.55
FD291U,18.6,low,0.35,Canned,130.2,OUT67N,1986,Medium,Tier 1,Supermarket Type3,2195.91
FD934Y,6.55,low,0.28,Hard Drinks,54.83,OUT81G,2005,Small,Tier 1,Supermarket Type3,1518.07
FD960C,13.89,regular,0.29,Seafood,81.36,OUT72K,1987,Medium,Tier 3,Supermarket Type3,2798.34
FD330I,12.05,low,0.22,Fruits and Vegetables,195.62,OUT46K,2009,Small,Tier 2,Supermarket Type2,1453.88
FD374X,13.0,regular,0.05,Breakfast,244.62,OUT79X,2002,High,Tier 1,Grocery Store,1122.15
FD853P,19.56,regular,0.28,Snack Foods,232.05,OUT41T,1986,Medium,Tier 1,Supermarket Type1,913.36
FD986H,7.3,regular,0.11,Breakfast,195.32,OUT40N,2008,Small,Tier 2,Supermarket Type2,1224.47
FD903N,14.38,regular,0.29,Hard Drinks,139.52,OUT36Z,1986,High,Tier 1,Supermarket Type1,1630.0
FD399S,5.74,regular,0.15,Hard Drinks,214.76,OUT83R,2001,Medium,Tier 3,Supermarket Type1,1103.67
FD987P,4.77,low,0.39,Frozen Foods,198.49,OUT26S,1989,Small,Tier 2,Supermarket Type3,2597.4
FD502F,19.45,NA,0.4,Health and Hygiene,68.21,OUT28K,2005,,Tier 3,Supermarket Type2,1337.22
FD748Y,5.74,regular,0.14,Soft Drinks,210.13,OUT21Z,2001,Medium,Tier 1,Supermarket Type3,1802.97
FD695A,21.05,regular,0.33,Soft Drinks,110.64,OUT21U,1999,Medium,Tier 2,Supermarket Type3,1778.88
FD944N,10.04,low,0.03,Hard Drinks,166.18,OUT73R,1995,Small,Tier 2,Supermarket Type3,1539.24
FD907V,10.45,regular,0.26,Meat,116.13,OUT97W,1986,High,Tier 2,Supermarket Type1,1663.48
FD978K,20.71,low,0.04,Snack Foods,136.33,OUT66D,1985,Small,Tier 1,Supermarket Type3,1759.63
FD262R,8.43,low,0.29,Starchy Foods,180.23,OUT21P,1996,High,Tier 2,Supermarket Type1,1301.91
FD269D,,low,0.37,Soft Drinks,245.25,OUT60O,1994,High,Tier 3,Supermarket Type2,2772.98
FD101N,5.72,NA,0.09,Health and Hygiene,197.26,OUT71E,1989,High,Tier 1,Grocery Store,911.78
FD451H,5.83,NA,0.18,Health and Hygiene,187.3,OUT64S,1989,Small,Tier 3,Grocery Store,497.2
FD848Z,13.31,low,0.31,Seafood,149.1,OUT23G,1995,Medium,Tier 1,Supermarket Type1,1298.51
FD756R,8.84,regular,0.2,Hard Drinks,60.79,OUT28E,2001,Medium,Tier 1,Supermarket Type1,1130.52
FD318O,11.96,low,0.32,Fruits and Vegetables,141.79,OUT29A,2004,Medium,Tier 3,Supermarket Type3,2522.86
FD870H,,low,0.31,Breakfast,68.35,OUT85U,1997,Small,Tier 1,Grocery Store,542.37
FD383P,15.88,regular,0.02,Hard Drinks,239.86,OUT20P,2002,Small,Tier 1,Supermarket Type2,1657.41
FD721G,17.25,low,0.22,Meat,70.76,OUT34V,1997,Small,Tier 3,Supermarket Type2,1572.7
FD215P,21.26,low,0.08,Meat,177.73,OUT73O,2004,Medium,Tier 2,Supermarket Type1,965.83
FD496K,4.5,NA,0.29,Household,153.09,OUT63X,2002,Medium,Tier 1,Supermarket Type2,1282.3
FD169A,12.26,regular,0.25,Canned,266.13,OUT43N,1986,Small,Tier 3,Grocery Store,605.34
FD613X,10.91,regular,0.07,Snack Foods,178.07,OUT63B,2007,High,Tier 3,Supermarket Type2,3023.05
FD417F,13.77,low,0.23,Others,179.95,OUT75N,1989,Medium,Tier 1,Supermarket Type1,1037.88
FD547U,17.5,regular,0.34,Breads,207.51,OUT40D,1992,Medium,Tier 3,Grocery Store,726.07
FD723D,13.17,NA,0.36,Household,124.43,OUT49Q,2008,Medium,Tier 3,Grocery Store,630.77
FD818A,6.83,low,0.12,Canned,77.12,OUT30F,1996,High,Tier 1,Grocery Store,1195.69
FD899R,20.53,low,0.24,Soft Drinks,76.98,OUT25X,1985,Small,Tier 3,Supermarket Type2,1856.21
FD369T,18.42,regular,0.22,Breads,106.37,OUT83O,1987,High,Tier 1,Supermarket Type2,2981.1
FD979K,4.62,regular,0.24,Seafood,172.15,OUT31X,1990,Small,Tier 2,Supermarket Type2,1500.94
FD621A,6.61,low,0.07,Soft Drinks,197.13,OUT15A,1992,Small,Tier 3,Grocery Store,648.52
FD283C,15.67,regular,0.03,Snack Foods,67.48,OUT80Z,2007,Medium,Tier 1,Supermarket Type2,2233.19
FD837U,10.08,low,0.33,Starchy Foods,199.78,OUT44E,2003,Small,Tier 2,Supermarket Type2,1677.79
FD923H,19.38,low,0.29,Hard Drinks,268.87,OUT15Z,1987,Small,Tier 1,Grocery Store,542.71
FD666D,19.96,regular,0.39,Breakfast,51.49,OUT11X,1991,Medium,Tier 1,Supermarket Type2,1729.85
FD705F,6.08,regular,0.26,Meat,228.78,OUT35U,2002,Medium,Tier 2,Supermarket Type1,1377.93
FD338I,20.03,NA,0.24,Health and Hygiene,137.24,OUT54O,2007,Medium,Tier 1,Grocery Store,593.75
FD969V,5.53,regular,0.15,Fruits and Vegetables,146.85,OUT49G,1991,High,Tier 2,Grocery Store,1142.88
FD828R,9.91,NA,0.05,Health and Hygiene,59.65,OUT21C,1992,Small,Tier 1,Supermarket Type3,1959.72
FD694G,,regular,0.03,Starchy Foods,261.32,OUT74I,2005,High,Tier 1,Supermarket Type3,3413.29
FD233P,,low,0.22,Others,35.23,OUT47Q,1995,Medium,Tier 3,Grocery Store,1028.44
FD339E,18.97,regular,0.16,Others,126.55,OUT35I,2009,Medium,Tier 2,Supermarket Type2,2234.69
FD577U,9.63,low,0.18,Frozen Foods,160.39,OUT62H,2002,Small,Tier 2,Grocery Store,479.48
FD371H,5.2,low,0.2,Hard Drinks,54.86,OUT21K,2006,Medium,Tier 2,Supermarket Type3,2438.62
FD193T,9.93,low,0.22,Meat,106.87,OUT41W,1997,Medium,Tier 1,Supermarket Type1,949.48
FD514C,19.86,regular,0.05,Snack Foods,105.0,OUT81V,2002,Small,Tier 1,Supermarket Type2,1459.15
FD224A,9.15,NA,0.28,Health and Hygiene,51.64,OUT17X,1992,Small,Tier 1,Supermarket Type3,1772.23
FD745P,13.24,low,0.05,Dairy,104.62,OUT20L,2003,Medium,Tier 3,Supermarket Type3,2141.46
FD761C,19.88,low,0.27,Soft Drinks,35.22,OUT26F,1995,Small,Tier 1,Grocery Store,663.85
FD687B,15.86,low,0.21,Frozen Foods,249.26,OUT60F,1985,Small,Tier 1,Supermarket Type3,2375.31
FD291R,9.32,regular,0.08,Others,159.59,OUT45C,1989,Medium,Tier 1,Supermarket Type1,1099.03
FD663E,14.22,low,0.13,Snack Foods,217.92,OUT17F,1993,Medium,Tier 2,Supermarket Type2,1925.24
FD916H,21.11,low,0.31,Others,99.98,OUT41O,2002,Small,Tier 3,Supermarket Type3,2562.86
FD900F,20.67,regular,0.4,Fruits and Vegetables,262.25,OUT54K,2001,Medium,Tier 3,Supermarket Type2,2125.35
FD426M,6.53,regular,0.16,Breads,242.26,OUT38B,2009,Small,Tier 1,Supermarket Type2,1629.74
FD885L,20.69,low,0.12,Soft Drinks,175.93,OUT39K,1988,High,Tier 2,Supermarket Type3,4107.37
FD157W,11.7,NA,0.22,Health and Hygiene,102.51,OUT38K,1997,High,Tier 3,Supermarket Type2,2425.93
FD425Z,21.47,low,0.28,Hard Drinks,262.5,OUT99W,2003,Small,Tier 3,Supermarket Type1,1111.51
FD956Z,19.76,regular,0.2,Fruits and Vegetables,128.7,OUT73I,1994,High,Tier 1,Supermarket Type1,1412.6
FD338M,12.74,regular,0.13,Canned,143.53,OUT38B,2001,Small,Tier 1,Grocery Store,704.35
FD925I,7.26,low,0.07,Seafood,36.52,OUT53T,1990,High,Tier 1,Supermarket Type2,2264.52
FD821J,19.32,low,0.38,Breads,228.8,OUT24H,1996,Small,Tier 3,Grocery Store,594.34
FD444T,13.98,NA,0.16,Household,31.11,OUT51I,1990,High,Tier 1,Supermarket Type3,2924.34
FD675S,17.54,regular,0.23,Starchy Foods,244.4,OUT88Y,1996,Small,Tier 3,Supermarket Type2,1585.46
FD805S,12.46,NA,0.32,Health and Hygiene,183.05,OUT26L,2008,Medium,Tier 3,Supermarket Type3,3047.84
FD425Z,6.4,regular,0.25,Fruits and Vegetables,184.95,OUT88O,2005,Small,Tier 3,Grocery Store,717.63
FD179P,6.37,regular,0.02,Frozen Foods,73.86,OUT54U,1990,,Tier 3,Supermarket Type1,1473.48
FD314P,7.12,NA,0.22,Household,259.84,OUT98E,1996,Small,Tier 2,Supermarket Type3,2081.64
FD548U,9.03,low,0.02,Soft Drinks,137.47,OUT63K,1998,Small,Tier 2,Grocery Store,525.84
FD203E,20.73,regular,0.08,Seafood,101.1,OUT83P,2009,High,Tier 2,Supermarket Type2,2084.21
FD401B,16.68,NA,0.07,Health and Hygiene,245.99,OUT50Q,1988,Small,Tier 1,Supermarket Type3,2287.27
FD849E,16.04,NA,0.36,Household,44.81,OUT80F,1995,Medium,Tier 1,Supermarket Type1,1063.23
FD721B,6.57,low,0.09,Seafood,115.74,OUT30D,1988,High,Tier 1,Supermarket Type3,4027.16
FD667U,11.14,low,0.14,Breads,195.34,OUT79Q,2006,Medium,Tier 3,Supermarket Type1,1213.71
FD502K,11.48,regular,0.32,Meat,256.88,OUT80F,1989,Small,Tier 1,Supermarket Type1,865.23
FD401Q,16.36,regular,0.07,Snack Foods,172.25,OUT90M,2000,Medium,Tier 1,Grocery Store,873.39
FD753S,7.44,low,0.38,Baking Goods,67.35,OUT20E,1988,Small,Tier 1,Grocery Store,582.6
FD371F,13.32,regular,0.21,Meat,237.77,OUT92I,1997,Medium,Tier 3,Supermarket Type3,2483.17
FD556C,17.94,regular,0.09,Canned,47.76,OUT43C,1999,Medium,Tier 1,Supermarket Type3,2165.85
FD254W,9.33,low,0.18,Soft Drinks,47.06,OUT99Q,1988,High,Tier 1,Supermarket Type2,1666.63
FD666D,14.86,NA,0.37,Household,244.54,OUT59H,1998,High,Tier 1,Supermarket Type3,3372.68
FD504T,10.39,low,0.12,Seafood,170.13,OUT14G,2003,Medium,Tier 1,Supermarket Type3,2099.15
FD316Z,8.16,low,0.12,Dairy,135.71,OUT34I,1986,Small,Tier 1,Supermarket Type3,2148.92
FD251M,7.91,low,0.04,Starchy Foods,250.12,OUT43U,2008,Small,Tier 3,Supermarket Type3,2497.21
FD665U,5.03,NA,0.3,Household,128.9,OUT45H,1999,High,Tier 2,Supermarket Type3,2285.32
FD251K,12.73,regular,0.15,Fruits and Vegetables,254.58,OUT85L,2009,Medium,Tier 1,Grocery Store,659.79
FD452A,15.79,low,0.13,Frozen Foods,229.52,OUT43Y,2005,Medium,Tier 3,Grocery Store,1024.49
FD512J,14.54,regular,0.29,Seafood,209.06,OUT89M,2006,Small,Tier 2,Grocery Store,709.57
FD343D,7.51,low,0.24,Others,145.75,OUT70R,1996,Medium,Tier 3,Supermarket Type3,1974.34
FD963F,5.17,regular,0.01,Fruits and Vegetables,210.52,OUT99R,1988,Medium,Tier 2,Supermarket Type2,1567.13
FD892U,8.16,NA,0.34,Health and Hygiene,93.48,OUT44U,1998,High,Tier 2,Supermarket Type2,1957.13
FD858F,16.18,NA,0.37,Household,230.05,OUT76X,1986,Small,Tier 2,Supermarket Type3,1909.68
FD513I,4.66,low,0.21,Canned,174.67,OUT77K,1985,High,Tier 3,Supermarket Type2,2064.9
FD133D,17.71,low,0.09,Canned,136.26,OUT16X,2007,Small,Tier 1,Supermarket Type1,742.29
FD506O,10.97,regular,0.06,Baking Goods,43.69,OUT25R,1985,Medium,Tier 3,Supermarket Type2,1509.65
FD281E,6.22,NA,0.36,Health and Hygiene,96.64,OUT85J,1996,High,Tier 2,Supermarket Type3,2850.56
FD192S,12.07,low,0.11,Hard Drinks,49.8,OUT13Y,1986,High,Tier 3,Supermarket Type2,2709.57
FD793N,11.56,low,0.09,Canned,32.39,OUT44P,1998,High,Tier 1,Supermarket Type1,1976.03
FD277M,15.76,low,0.36,Fruits and Vegetables,205.37,OUT11O,1993,Small,Tier 3,Supermarket Type3,2451.44
FD570Q,17.7,regular,0.29,Meat,269.56,OUT37D,1994,,Tier 2,Supermarket Type3,2740.07
FD963X,8.47,low,0.19,Others,182.96,OUT81P,2004,High,Tier 3,Grocery Store,1298.78
FD444R,19.44,regular,0.08,Meat,259.63,OUT91U,1993,Medium,Tier 1,Grocery Store,866.47
FD883P,12.63,regular,0.08,Soft Drinks,52.07,OUT17Z,2004,Small,Tier 3,Supermarket Type1,940.92
FD771F,17.55,regular,0.32,Others,252.87,OUT47Q,1998,High,Tier 1,Supermarket Type1,1257.29
FD685M,6.14,regular,0.29,Others,141.14,OUT53U,2007,High,Tier 3,Grocery Store,1291.44
FD965K,14.62,NA,0.21,Health and Hygiene,33.65,OUT94J,1990,High,Tier 2,Supermarket Type2,2311.01
FD364U,5.9,low,0.2,Meat,234.55,OUT81W,1990,Small,Tier 3,Supermarket Type3,2001.88
FD862T,9.58,low,0.12,Breads,223.14,OUT63Y,1995,Medium,Tier 1,Supermarket Type1,949.58
FD581D,16.58,regular,0.11,Hard Drinks,102.43,OUT91L,2003,Medium,Tier 1,Supermarket Type2,1505.24
FD988R,14.14,NA,0.35,Household,34.44,OUT58H,1994,High,Tier 1,Supermarket Type1,1931.1
FD450A,6.59,low,0.06,Starchy Foods,38.75,OUT82D,1989,Small,Tier 1,Supermarket Type1,1089.54
FD746L,10.02,low,0.05,Breads,32.64,OUT50O,1986,Medium,Tier 2,Grocery Store,904.58
FD690W,12.57,regular,0.35,Fruits and Vegetables,140.19,OUT30F,2009,Small,Tier 1,Supermarket Type2,1105.77
FD513B,8.24,NA,0.4,Household,170.58,OUT71Y,1985,High,Tier 2,Supermarket Type3,2480.87
FD875H,7.13,low,0.39,Snack Foods,165.1,OUT34B,2006,Small,Tier 2,Supermarket Type2,1643.66
FD419I,9.18,low,0.15,Fruits and Vegetables,169.68,OUT23Y,2001,High,Tier 2,Supermarket Type1,1972.71
FD397D,11.55,low,0.14,Meat,92.2,OUT76M,2001,Small,Tier 2,Grocery Store,810.13
FD467W,10.39,regular,0.14,Breads,202.72,OUT34K,1997,Medium,Tier 2,Supermarket Type1,1456.58
FD316U,11.62,low,0.07,Fruits and Vegetables,192.4,OUT12L,2001,High,Tier 1,Supermarket Type1,1703.96
FD911C,18.46,low,0.24,Canned,98.9,OUT58O,1993,High,Tier 3,Supermarket Type2,2518.5
FD149S,7.63,low,0.3,Snack Foods,153.39,OUT24A,1999,High,Tier 1,Grocery Store,864.02
FD256N,17.52,low,0.34,Others,244.14,OUT98R,2005,Medium,Tier 3,Supermarket Type2,1567.92
FD778H,12.72,regular,0.02,Fruits and Vegetables,86.1,OUT44N,2004,High,Tier 1,Supermarket Type3,2382.36
FD732H,,regular,0.13,Dairy,96.25,OUT46H,1988,High,Tier 3,Grocery Store,1006.39
FD306W,5.92,low,0.25,Seafood,123.68,OUT62S,1990,Medium,Tier 3,Supermarket Type1,994.35
FD438P,12.2,regular,0.25,Snack Foods,255.6,OUT10A,2006,High,Tier 2,Supermarket Type1,1184.0
FD898G,9.31,NA,0.34,Household,136.72,OUT19U,2008,Small,Tier 1,Supermarket Type3,2386.05
FD370D,18.84,regular,0.29,Frozen Foods,75.3,OUT16G,1990,Medium,Tier 2,Supermarket Type1,1167.72
FD536V,13.97,regular,0.02,Snack Foods,196.6,OUT24G,2009,High,Tier 2,Supermarket Type2,2170.62
FD274V,11.8,low,0.34,Snack Foods,120.11,OUT55C,2004,High,Tier 3,Supermarket Type1,1518.24
FD216Z,21.22,low,0.19,Soft Drinks,204.68,OUT61D,1993,Medium,Tier 1,Supermarket Type2,1997.2
FD215I,9.46,regular,0.04,Others,171.53,OUT99U,1986,High,Tier 1,Supermarket Type3,2895.76
FD921K,19.93,low,0.12,Canned,133.13,OUT96C,1990,,Tier 2,Supermarket Type3,2812.67
FD233E,20.88,regular,0.33,Others,179.89,OUT72H,1998,High,Tier 3,Grocery Store,803.74
FD421A,8.48,low,0.15,Breakfast,191.25,OUT96H,2009,Medium,Tier 3,Grocery Store,880.98
FD844P,10.51,NA,0.18,Health and Hygiene,58.17,OUT71W,2006,Medium,Tier 3,Grocery Store,650.88
FD260G,6.26,low,0.24,Others,41.9,OUT70F,1990,Small,Tier 3,Grocery Store,488.82
FD384D,5.87,NA,0.27,Household,131.71,OUT74O,2002,Small,Tier 2,Supermarket Type2,1568.69
FD554Z,9.4,regular,0.29,Others,118.86,OUT83C,1987,Small,Tier 2,Supermarket Type1,970.37
FD863P,5.8,regular,0.31,Seafood,183.76,OUT12G,1997,Small,Tier 2,Supermarket Type2,1263.16
FD733O,9.24,low,0.35,Starchy Foods,220.39,OUT48G,2002,Small,Tier 3,Grocery Store,707.91
FD936O,14.18,regular,0.32,Baking Goods,97.04,OUT68V,2002,Medium,Tier 1,Supermarket Type2,2171.48
FD877Q,13.78,regular,0.04,Seafood,248.01,OUT38A,1995,Small,Tier 1,Supermarket Type3,2572.05
FD146K,5.91,regular,0.27,Hard Drinks,112.37,OUT73I,2007,High,Tier 1,Supermarket Type2,2932.79
FD292H,,low,0.16,Starchy Foods,42.47,OUT60N,1999,High,Tier 1,Supermarket Type2,1992.77
FD748R,18.26,regular,0.23,Baking Goods,93.8,OUT85H,2009,Medium,Tier 1,Grocery Store,892.26
FD643V,20.33,regular,0.08,Breakfast,155.99,OUT16J,1998,Medium,Tier 1,Supermarket Type1,1208.3
FD206Y,16.46,low,0.33,Seafood,263.12,OUT94M,2004,High,Tier 1,Supermarket Type1,1482.47
FD880P,20.85,regular,0.18,Breads,79.83,OUT45Z,1995,High,Tier 3,Supermarket Type3,2554.94
FD716S,20.82,regular,0.2,Meat,80.29,OUT75T,2007,Small,Tier 2,Supermarket Type1,718.34
FD831S,14.41,low,0.32,Breads,219.44,OUT97W,2006,Small,Tier 3,Supermarket Type1,837.19
FD879W,18.77,low,0.06,Dairy,235.73,OUT81E,2003,High,Tier 1,Supermarket Type2,2731.37
FD209B,16.42,regular,0.34,Starchy Foods,193.48,OUT58J,1986,Small,Tier 3,Supermarket Type3,2045.84
FD799Q,17.2,low,0.37,Snack Foods,234.06,OUT28D,2007,Small,Tier 2,Supermarket Type2,1018.29
FD204N,10.23,low,0.09,Meat,140.18,OUT96V,2002,Medium,Tier 2,Grocery Store,607.37
